sample_id,source_repo,source_file,source_dataset_kind,pathway,feedstock_name,feedstock_group,blending_case,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_carbon_pct,product_char_hydrogen_pct,product_char_nitrogen_pct,product_char_oxygen_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,reference_label,source_extra_value_1,source_extra_value_2,source_extra_value_3
Wet-Waste-Biomass-Opt::htc::0082,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Sludge,sludge,single_source_reference,,,36.0,5.8,5.5,29.6,83.3,73.2,3.7,23.1,,220,30,,60.4,39.6,5.31,5.08,22.7,16.88,67.23,66.44,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0083,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Sludge,sludge,single_source_reference,,,36.0,5.8,5.5,29.6,83.3,73.2,3.7,23.1,,260,30,,50.2,38.7,5.1,4.06,20.64,16.66,55.17,53.97,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0084,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.03,5.7,0.44,44.93,90.0,75.48,20.62,3.9,,160,60,,79.9,47.67,5.84,0.56,43.86,16.6,86.39,84.58,"(Ma et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0085,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.03,5.7,0.44,44.93,90.0,75.48,20.62,3.9,,180,60,,65.2,49.3,5.75,0.58,41.41,17.49,74.29,71.38,"(Ma et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0086,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.03,5.7,0.44,44.93,90.0,75.48,20.62,3.9,,200,60,,61.3,51.95,5.8,0.61,36.71,19.33,77.19,70.72,"(Ma et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0087,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.03,5.7,0.44,44.93,90.0,75.48,20.62,3.9,,220,60,,57.3,54.35,5.84,0.63,34.78,20.49,76.46,69.16,"(Ma et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0088,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.03,5.7,0.44,44.93,90.0,75.48,20.62,3.9,,240,60,,49.2,60.68,5.56,0.71,29.94,23.13,74.13,66.3,"(Ma et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0089,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,190,90,,67.0,46.7,5.49,0.0,44.21,15.81,72.91,72.6,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0090,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,210,90,,58.0,51.4,5.4,0.0,37.01,18.52,73.92,69.17,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0091,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,230,90,,49.0,64.0,4.91,0.75,24.75,24.23,81.68,72.76,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0092,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,250,90,,44.0,65.0,4.6,0.76,23.4,24.33,73.67,66.36,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0093,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,270,90,,40.0,65.6,4.37,0.77,23.62,24.24,66.71,60.88,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0094,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,290,90,,39.5,66.7,4.39,0.78,21.34,24.96,67.85,61.13,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0095,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,310,90,,38.5,67.7,4.51,0.79,20.76,25.56,67.72,60.47,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0096,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,330,90,,37.0,67.3,4.21,0.79,23.33,24.59,62.62,57.77,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0097,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,350,90,,34.0,71.6,4.0,0.84,17.18,26.8,62.7,56.48,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0098,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.1,5.8,0.23,46.67,90.0,78.6,17.2,4.2,,370,90,,33.0,70.3,4.28,0.82,17.81,26.71,60.65,53.83,"(Zhang et al., 2015)",,,
Wet-Waste-Biomass-Opt::htc::0099,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,53.86,3.02,7.55,17.17,90.25,78.62,2.98,18.4,,200,30,,75.0,64.92,2.98,7.57,6.06,25.18,97.03,90.4,"(McGaughy and Toufiq Reza, 2018)",,,
Wet-Waste-Biomass-Opt::htc::0100,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,53.86,3.02,7.55,17.17,90.25,78.62,2.98,18.4,,230,30,,74.5,68.5,2.85,7.99,0.0,27.24,104.28,94.75,"(McGaughy and Toufiq Reza, 2018)",,,
Wet-Waste-Biomass-Opt::htc::0101,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,53.86,3.02,7.55,17.17,90.25,78.62,2.98,18.4,,260,30,,68.5,70.53,2.82,8.23,3.76,28.6,100.67,89.7,"(McGaughy and Toufiq Reza, 2018)",,,
Wet-Waste-Biomass-Opt::htc::0102,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.53,6.2,1.23,47.49,92.0,83.64,14.81,1.55,,190,15,,36.0,62.45,5.41,0.73,30.81,23.36,55.7,51.65,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0103,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.53,6.2,1.23,47.49,92.0,83.64,14.81,1.55,,225,15,,36.0,64.2,5.35,0.75,29.1,24.07,57.38,53.09,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0104,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.53,6.2,1.23,47.49,92.0,83.64,14.81,1.55,,260,15,,39.0,66.81,5.01,0.78,26.72,24.98,64.52,59.86,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0105,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,47.94,6.66,1.96,40.97,92.0,81.65,15.88,2.47,,190,15,,27.0,55.89,7.08,2.61,33.53,23.05,33.82,31.48,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0106,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,47.94,6.66,1.96,40.97,92.0,81.65,15.88,2.47,,225,15,,27.0,62.1,6.93,2.17,28.15,25.91,38.01,34.97,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0107,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,47.94,6.66,1.96,40.97,92.0,81.65,15.88,2.47,,260,15,,27.0,67.48,7.09,2.36,22.49,28.89,42.38,38.01,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0108,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,44.15,6.44,0.62,46.79,92.0,83.14,14.86,2.0,,190,15,,36.0,53.89,6.2,0.63,37.36,20.38,46.51,43.94,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0109,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,44.15,6.44,0.62,46.79,92.0,83.14,14.86,2.0,,225,15,,28.0,61.23,6.33,0.71,31.02,24.15,42.87,38.83,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0110,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,44.15,6.44,0.62,46.79,92.0,83.14,14.86,2.0,,260,15,,30.0,64.9,5.79,0.76,26.83,25.42,48.33,44.1,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0111,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,44.14,6.18,1.27,41.91,92.0,76.22,17.28,6.5,,190,15,,38.0,55.73,5.48,1.3,34.18,20.53,47.95,47.98,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0112,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,44.14,6.18,1.27,41.91,92.0,76.22,17.28,6.5,,225,15,,40.0,61.46,5.17,1.43,30.32,22.8,56.06,55.7,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0113,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,44.14,6.18,1.27,41.91,92.0,76.22,17.28,6.5,,260,15,,45.0,63.91,5.06,1.49,24.71,24.38,67.42,65.16,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0114,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.66,6.0,0.21,46.33,92.0,87.59,11.61,0.8,,190,15,,78.0,48.76,5.97,0.0,44.86,17.05,82.69,81.51,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0115,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.66,6.0,0.21,46.33,92.0,87.59,11.61,0.8,,225,15,,64.0,49.62,5.91,0.0,43.67,17.47,69.54,68.06,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0116,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.66,6.0,0.21,46.33,92.0,87.59,11.61,0.8,,260,15,,48.0,65.33,4.95,0.0,28.75,24.08,71.88,67.21,"(Zhang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0117,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,42.5,5.8,3.2,28.1,80.0,54.09,25.51,20.4,,250,1200,,43.8,67.6,5.8,4.73,0.0,31.1,77.26,69.67,,,,
Wet-Waste-Biomass-Opt::htc::0118,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,49.48,6.86,2.84,34.29,83.0,76.05,17.42,6.53,,180,60,,86.0,56.14,6.92,1.96,31.44,23.3,98.25,97.58,"(PetroviĿ et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0119,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,49.48,6.86,2.84,34.29,83.0,76.05,17.42,6.53,,200,60,,78.0,58.63,7.08,2.05,28.92,24.8,94.83,92.42,"(PetroviĿ et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0120,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,49.48,6.86,2.84,34.29,83.0,76.05,17.42,6.53,,220,60,,66.0,60.51,6.5,2.12,23.4,25.51,82.54,80.71,"(PetroviĿ et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0121,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,41.96,8.01,3.45,35.08,80.0,72.6,15.9,11.5,,180,60,,53.82,65.51,7.37,3.06,14.85,30.02,83.5,84.03,"(Wang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0122,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,41.96,8.01,3.45,35.08,80.0,72.6,15.9,11.5,,200,60,,45.52,66.49,7.15,3.1,15.07,30.02,70.63,72.13,"(Wang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0123,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,41.96,8.01,3.45,35.08,80.0,72.6,15.9,11.5,,220,60,,40.25,68.54,6.74,3.2,14.62,30.17,62.76,65.75,"(Wang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0124,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,41.96,8.01,3.45,35.08,80.0,72.6,15.9,11.5,,240,60,,38.2,69.36,6.94,4.05,12.02,31.14,61.47,63.14,"(Wang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0125,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,41.96,8.01,3.45,35.08,80.0,72.6,15.9,11.5,,260,60,,35.01,71.96,7.38,4.2,10.55,33.0,59.71,60.04,"(Wang et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0126,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.3,7.01,1.61,43.15,87.5,88.6,9.47,1.93,,180,120,,36.7,58.9,5.35,2.75,30.63,22.08,45.12,46.69,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0127,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.3,7.01,1.61,43.15,87.5,88.6,9.47,1.93,,180,560,,47.2,64.8,5.99,3.02,25.06,26.04,68.44,66.06,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0128,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,51.9,7.44,4.38,32.18,87.5,83.8,12.1,4.1,,180,720,,55.6,67.3,5.55,2.36,23.33,26.51,82.07,80.82,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0129,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,51.9,7.44,4.38,32.18,87.5,83.8,12.1,4.1,,215,120,,51.9,67.6,5.63,2.37,22.53,26.91,77.76,75.78,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0130,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,51.9,7.44,4.38,32.18,87.5,83.8,12.1,4.1,,215,560,,52.6,65.9,5.44,2.31,24.6,25.66,75.13,74.87,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0131,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,51.9,7.44,4.38,32.18,87.5,83.8,12.1,4.1,,215,720,,52.7,68.7,5.5,2.4,21.07,27.28,80.03,78.2,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0132,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,51.9,7.44,4.38,32.18,87.5,83.8,12.1,4.1,,250,120,,49.4,65.6,5.52,3.06,24.49,25.67,70.59,69.99,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0133,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,51.9,7.44,4.38,32.18,87.5,83.8,12.1,4.1,,250,560,,48.3,66.0,5.39,2.31,24.64,25.66,68.99,68.85,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0134,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,51.9,7.44,4.38,32.18,87.5,83.8,12.1,4.1,,250,720,,47.5,66.4,5.48,3.1,23.9,26.02,68.81,68.12,"(Velebil et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0135,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,180,120,,72.9,59.3,7.31,4.84,24.51,26.15,85.02,83.29,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0136,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,180,560,,71.7,60.9,7.21,4.97,22.74,26.86,85.92,84.13,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0137,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,180,720,,70.9,61.8,7.26,4.33,22.25,27.36,86.54,84.42,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0138,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,215,120,,64.8,63.5,7.36,4.45,20.32,28.36,81.99,79.28,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0139,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,215,560,,59.2,66.0,7.43,4.62,17.6,29.79,78.67,75.28,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0140,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,215,720,,56.1,67.3,7.4,4.71,15.25,30.6,76.57,72.75,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0141,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,250,120,,51.5,69.5,7.47,4.87,12.97,31.82,73.1,68.96,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0142,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,250,560,,49.2,70.2,7.72,4.1,13.1,32.44,71.2,66.55,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0143,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,45.33,6.16,13.42,22.32,87.5,86.5,0.73,12.77,,250,720,,45.0,69.7,7.43,4.07,13.01,31.86,63.95,60.43,"(Kannan et al., 2017b)",,,
Wet-Waste-Biomass-Opt::htc::0144,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,150,60,,17.79,27.35,3.62,3.83,36.47,7.93,7.01,10.73,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0145,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,150,90,,21.54,38.72,4.97,5.42,23.75,15.93,17.05,18.4,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0146,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,150,120,,20.7,42.1,5.3,6.39,20.21,18.15,18.67,19.22,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0147,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,180,60,,22.91,54.51,6.27,7.63,4.36,26.59,30.27,27.55,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0148,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,180,90,,26.7,51.76,5.95,7.25,11.73,23.84,31.63,30.49,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0149,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,180,120,,30.75,48.09,5.37,6.73,19.88,20.43,31.2,32.62,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0150,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,210,60,,21.95,52.86,5.81,6.78,13.39,23.81,25.97,25.6,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0151,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,210,90,,29.27,49.41,5.85,6.92,16.47,22.11,32.15,31.9,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0152,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,43.09,6.91,11.47,23.8,50.0,83.77,1.5,14.73,,210,120,,34.49,49.78,5.56,6.97,16.59,21.74,37.24,37.87,"(Kannan et al., 2017a)",,,
Wet-Waste-Biomass-Opt::htc::0153,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,150,60,,18.52,39.02,5.46,4.55,26.01,16.36,15.02,16.77,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0154,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,150,90,,22.78,44.45,6.15,5.19,20.15,20.24,22.86,23.5,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0155,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,150,120,,20.7,45.08,6.24,5.26,19.84,20.6,21.14,21.66,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0156,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,180,60,,27.62,42.72,5.45,4.98,22.78,18.13,24.82,27.38,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0157,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,180,90,,27.18,45.96,6.01,4.83,20.84,20.38,27.46,28.99,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0158,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,180,120,,28.74,45.73,6.06,4.8,21.34,20.3,28.92,30.5,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0159,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,210,60,,24.87,46.45,5.84,4.88,20.44,20.38,25.12,26.81,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0160,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,210,90,,28.48,47.21,5.82,4.96,20.77,20.57,29.04,31.2,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0161,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,39.0,7.32,5.7,41.57,50.0,79.11,14.48,6.41,,210,120,,35.41,49.23,5.78,5.74,17.72,21.72,38.13,40.46,"(Saqib et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0162,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Food waste,food_waste,single_source_reference,,,51.14,7.63,3.45,26.31,75.0,72.55,15.98,11.47,,200,60,,7.0,62.83,7.23,4.4,20.94,27.82,12.01,11.28,"(Zhai et al., 2018)",,,
